#OTU ID	description	MPTP_Baseline_115_S118_L001_R1_001	MPTP_Baseline_116_S64_L001_R1_001	MPTP_Baseline_117_S43_L001_R1_001	MPTP_Baseline_118_S29_L001_R1_001	MPTP_Baseline_119_S71_L001_R1_001	MPTP_Baseline_121_S121_L001_R1_001	MPTP_Baseline_165_S30_L001_R1_001	MPTP_Baseline_167_S70_L001_R1_001	MPTP_Baseline_168_S33_L001_R1_001	MPTP_Baseline_169_S112_L001_R1_001	MPTP_Baseline_170_S39_L001_R1_001	MPTP_Baseline_171_S31_L001_R1_001	MPTP_Baseline_172_S34_L001_R1_001	MPTP_Baseline_173_S36_L001_R1_001	MPTP_Baseline_174_S65_L001_R1_001	MPTP_Baseline_175_S120_L001_R1_001	MPTP_Baseline_177_S24_L001_R1_001	MPTP_Baseline_178_S38_L001_R1_001	MPTP_Baseline_179_S35_L001_R1_001	MPTP_Baseline_427_S116_L001_R1_001	MPTP_Baseline_434_S109_L001_R1_001	MPTP_Baseline_435_S22_L001_R1_001	MPTP_Baseline_436_S119_L001_R1_001	MPTP_Baseline_437_S117_L001_R1_001	MPTP_Baseline_465_S67_L001_R1_001	MPTP_Baseline_466_S110_L001_R1_001	MPTP_Baseline_469_S108_L001_R1_001	MPTP_Baseline_473_S56_L001_R1_001	MPTP_Baseline_474_S4_L001_R1_001	MPTP_Baseline_491_S18_L001_R1_001	MPTP_Baseline_494_S61_L001_R1_001	MPTP_Baseline_501_S2_L001_R1_001	MPTP_Baseline_502_S12_L001_R1_001	MPTP_Baseline_503_S17_L001_R1_001	MPTP_Baseline_504_S3_L001_R1_001	MPTP_Baseline_505_S1_L001_R1_001	MPTP_Baseline_507_S15_L001_R1_001	MPTP_Baseline_508_S6_L001_R1_001	MPTP_Baseline_509_S11_L001_R1_001	MPTP_Baseline_510_S20_L001_R1_001	MPTP_Baseline_511_S16_L001_R1_001	MPTP_Baseline_513_S13_L001_R1_001	MPTP_Baseline_514_S8_L001_R1_001	MPTP_Baseline_515_S5_L001_R1_001	MPTP_Baseline_531_S14_L001_R1_001	MPTP_Baseline_550_S63_L001_R1_001	MPTP_Baseline_583_S7_L001_R1_001	MPTP_Baseline_584_S113_L001_R1_001	MPTP_Baseline_585_S62_L001_R1_001	MPTP_Baseline_586_S23_L001_R1_001	MPTP_Baseline_587_S27_L001_R1_001	MPTP_Baseline_590_S25_L001_R1_001	MPTP_Baseline_593_S37_L001_R1_001	MPTP_Baseline_595_S19_L001_R1_001	MPTP_Baseline_596_S9_L001_R1_001	MPTP_Baseline_597_S69_L001_R1_001	MPTP_Baseline_599_S21_L001_R1_001	MPTP_Baseline_606_S32_L001_R1_001	MPTP_Baseline_608_S28_L001_R1_001	MPTP_Baseline_609_S111_L001_R1_001	MPTP_Baseline_611_S10_L001_R1_001	MPTP_Baseline_612_S26_L001_R1_001	MPTP_Baseline_613_S68_L001_R1_001	PFF_Baseline_11_S57_L001_R1_001	PFF_Baseline_12_S48_L001_R1_001	PFF_Baseline_13_S53_L001_R1_001	PFF_Baseline_14_S66_L001_R1_001	PFF_Baseline_15_duplicate_S60_L001_R1_001	PFF_Baseline_15_S123_L001_R1_001	PFF_Baseline_16_S50_L001_R1_001	PFF_Baseline_17_S58_L001_R1_001	PFF_Baseline_18_S115_L001_R1_001	PFF_Baseline_19_S73_L001_R1_001	PFF_Baseline_1921_S54_L001_R1_001	PFF_Baseline_1937_S51_L001_R1_001	PFF_Baseline_1942_S40_L001_R1_001	PFF_Baseline_1943_S55_L001_R1_001	PFF_Baseline_1944_S114_L001_R1_001	PFF_Baseline_1946_S42_L001_R1_001	PFF_Baseline_21_S52_L001_R1_001	PFF_Baseline_25_S44_L001_R1_001	PFF_Baseline_26_S46_L001_R1_001	PFF_Baseline_27_S72_L001_R1_001	PFF_Baseline_28_S59_L001_R1_001	PFF_Baseline_30_S45_L001_R1_001	PFF_Baseline_32_S49_L001_R1_001	PFF_Baseline_35_S122_L001_R1_001	PFF_Baseline_36_S41_L001_R1_001	PFF_Baseline_37_S47_L001_R1_001	Q22_WT_107_S28_L001_R1_001	Q22_WT_108_S21_L001_R1_001	Q22_WT_109_S23_L001_R1_001	Q22_WT_37_S101_L001_R1_001	Q22_WT_405_S124_L001_R1_001	Q22_WT_408_S13_L001_R1_001	Q22_WT_411_S125_L001_R1_001	Q22_WT_517_S27_L001_R1_001	Q22_WT_518_S22_L001_R1_001	Q22_WT_562_S26_L001_R1_001	Q22_WT_564_S19_L001_R1_001	Q22_WT_567_S12_L001_R1_001	Q22_WT_568_S104_L001_R1_001	Q22_WT_569_S16_L001_R1_001	Q22_WT_570_S17_L001_R1_001	Q22_WT_571_S20_L001_R1_001	Q22_WT_573_S18_L001_R1_001	Q22_WT_675_S98_L001_R1_001	Q22_WT_678_S105_L001_R1_001	Q22_WT_681_S87_L001_R1_001	Q22_WT_685_S86_L001_R1_001	Q22_WT_686_S103_L001_R1_001	Q22_WT_688_S99_L001_R1_001	Q22_WT_704_S102_L001_R1_001	Q22_WT_706_S30_L001_R1_001	Q22_WT_708_S85_L001_R1_001	Q22_WT_729_S95_L001_R1_001	Q22_WT_731_S94_L001_R1_001	Q22_WT_732_S92_L001_R1_001	Q22_WT_733_S91_L001_R1_001	Q22_WT_736_S97_L001_R1_001	Q22_WT_739_S29_L001_R1_001	Q22_WT_740_S88_L001_R1_001	Q22_WT_741_S100_L001_R1_001	Q22_WT_743_S93_L001_R1_001	Q22_WT_744_S106_L001_R1_001	Q22_WT_750_S89_L001_R1_001	Q22_WT_751_S96_L001_R1_001	Q22_WT_752_S90_L001_R1_001	Q22_WT_782_S25_L001_R1_001	Q22_WT_783_S31_L001_R1_001	Q22_WT_785_S24_L001_R1_001	Q22_WT_786_S14_L001_R1_001	Q22_WT_787_S15_L001_R1_001	Q22_WT_823_S107_L001_R1_001	taxonomy
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	14176.9899	13110.8576	12820.0883	16197.4618	11014.9882	19915.091	13401.1202	10978.4599	13108.0267	15451.466	17300.5217	15397.9818	17528.12	13212.8173	10398.1552	16640.639	16337.3812	17730.0371	16645.7819	14514.5956	16616.3596	14915.5758	11849.3116	13866.0834	15245.4381	15442.628999999999	14897.6364	17188.0123	17836.2906	20592.2831	17049.5118	17337.5868	16236.9522	16614.5842	17189.7892	14056.4862	14061.2889	13122.8394	17253.3452	16797.3214	15784.8614	14183.6275	14597.81	16156.816	13422.9637	11492.1831	18006.3913	10489.2766	13066.5861	14312.4467	16298.4088	14488.776000000002	12417.1144	13917.9257	13650.1937	9589.4049	11904.9771	13270.5482	12051.6262	14159.6512	20856.9059	15652.7244	7523.5281	22997.0201	12985.3234	12798.9529	12961.5094	1.0	14783.5127	12380.753	10206.2433	15581.8654	13218.788	15325.8408	23297.1537	14186.7148	15452.0155	20162.3682	17964.3026	0	8383.3123	15771.149	16054.6574	12958.9494	16196.4909	22084.8413	17835.9085	18244.784	11284.718	23169.961	13535.8023	11356.8939	17811.1757	14203.6702	17080.9311	16948.3265	16324.341	11759.5812	16421.3334	18246.7891	17826.683	25248.9362	20870.7945	17009.022	14678.4023	15802.908000000001	19369.755	15507.0706	39327.6964	19468.6889	21407.6525	19196.6767	21565.0407	23113.727000000003	16590.5905	17292.6983	20275.723	14108.1922	20261.1285	20765.548	24978.6094	13258.5199	11781.9962	14679.8312	14283.2941	18498.6945	16131.348	16773.4359	19855.7712	18352.1415	14880.9818	17271.5472	16416.6681	18348.4583	
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.5192	28.3428	14.6925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.4056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4059	
AEROBACTINSYN-PWY	aerobactin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.43	16.71	8.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	658.9874	213.2772	110.412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	4.5404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.3702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7557	
ANAEROFRUCAT-PWY	homolactic fermentation	18867.4203	15310.8081	15949.5604	21442.8125	13208.4851	23474.9957	16785.1031	11894.6829	15428.6333	18589.8422	19487.9276	17728.2208	21169.7765	15378.8519	12689.2574	20511.7647	19890.1579	20472.2343	20039.6594	17745.5304	21055.037999999997	18167.2019	15004.2837	17523.799	18763.9377	15054.4359	15692.7057	21648.3878	21678.5244	25923.2506	21936.7247	23855.9742	23699.4625	22151.4388	22073.4398	18064.9522	17405.2866	15715.6155	17713.2356	15754.2974	18852.6383	17279.696	18980.1771	15920.5872	17169.1343	11629.8793	23565.361	11300.7221	16292.5179	17857.9187	19892.6471	15337.8861	14801.1659	20219.1772	16471.4056	11257.7869	14758.4215	16025.6452	14434.0379	18138.0431	24158.0592	15320.153999999999	7220.2734	27814.4002	16216.8591	15344.729	13928.4266	0.0	18363.9485	14795.5004	12913.3005	19896.9419	17351.4356	18760.3505	27399.2839	18663.2095	19084.9112	24585.2686	22170.7435	0	10084.8756	19365.9714	19634.6416	16490.3015	17300.5234	27080.307999999997	20798.0504	22532.585	14019.1177	27806.5232	13714.0274	13625.9165	14457.5618	12707.1358	17808.091	20265.5077	20381.3205	14017.3961	15914.6404	17188.8479	21292.0463	30811.4375	24708.5004	16530.0576	13560.3774	16285.9567	22680.8569	11823.8	47346.6348	20136.3224	26971.0829	22645.8711	27088.4773	29278.7243	20859.7341	21124.0195	24192.6991	15813.6608	24516.1415	25062.6093	29210.9871	13207.6036	12695.1444	16627.6758	18191.2247	17844.5584	19618.2361	18280.123	20042.814	23470.0538	17684.2016	20232.8431	17306.3047	18812.2575	
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	20599.019	17042.4174	17490.7765	24236.3181	14286.4892	25546.7796	18871.9613	13956.9482	17259.3944	20414.3378	21870.083	19692.5805	22840.2099	16710.4877	13560.282	24217.103	21576.2556	22956.8389	21773.1008	19160.2068	24079.0759	19537.5336	15943.268999999998	20023.6543	20363.5609	19175.1118	18077.9328	24982.3609	23141.5387	27335.6115	24104.8387	27174.375	28591.577	23952.0907	25248.4948	19473.1357	18832.4119	17063.988	22196.9435	21263.512000000002	21931.3136	18693.7356	21123.5301	19588.5979	20124.0253	14109.1155	30406.9046	12849.5847	18868.3753	19564.9452	21596.195	17819.2556	16182.1069	21874.0199	19103.7388	12767.3174	16012.2654	17590.5165	15587.1662	20291.122	28434.0033	20694.1081	9970.8686	30537.9542	18257.0934	16414.7761	15864.8645	1.0588	20801.3946	15883.8424	15336.0334	21979.046000000002	18208.2605	20157.1835	29963.4489	19668.7184	25216.6764	26989.0	23713.7638	0	10816.0553	21037.6663	21427.1699	18478.7271	20019.4317	29168.3743	22907.8827	24032.2971	15422.353000000001	30266.2875	17165.7665	15524.9953	21908.3493	17787.1807	20984.1074	22361.5882	22363.9203	15119.3324	19874.8224	22323.6066	23171.2428	34114.4285	26692.5401	21591.0004	18103.4957	19703.0541	24995.8947	18505.7618	51128.7385	24243.1062	29178.7344	25047.6104	29674.7196	34233.2674	23220.5323	23683.3427	26267.1037	17756.734	26764.8247	27152.6867	31669.7223	16380.1809	15565.7035	18341.1115	20383.1878	22262.6303	20719.4936	21285.3498	24147.0688	26518.7401	19761.3231	21727.4072	20903.7878	23030.2333	
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	1099.0185	1337.6868	1902.043	1387.0633	678.7235	2369.1963	790.3232	2432.6119	2304.1061	1107.0167	1532.6943	1029.3067	1204.9864	1358.9507	1414.4854	1420.6207	1160.5024	1982.932	1475.9372	1166.0989	3270.8668	2735.4629	2326.6324	1112.1101	1938.585	2236.2522	1352.4023	1771.5312	744.3455	2707.4037	945.4328	2216.6494	1536.9176	1234.4713	1071.4975	1163.8893	2010.6051	1947.5293	2674.3843	2068.5289	5906.7346	3889.0875	2350.2295	2435.4363	873.1362	1728.2934	1336.1887	1567.8348	1280.8752	1942.2342	2100.2532	2890.2826	1779.8662	1529.1966	3172.6954	1860.1518	2308.6772	3116.1937	1511.1878	3213.4644	3672.6773	752.8499	1080.0666	3572.389	1764.8949	1851.9983	1850.0086	0.0	1243.6942	1842.2029	430.8522	1479.2118	1401.3312	651.5524	3301.3991	1173.8346	1292.5705	1647.5536	824.9119	0	579.8654	1426.9854	2656.2373	1213.5161	1234.3239	3319.7636	1787.8012	1614.5805	1518.5839999999998	1591.9478	1460.4734	850.2735	1108.5537	1661.5702	1413.8857	1927.8836	864.5253	1133.2653	1977.6793	2043.0154	3386.0124	914.6237	2486.8237	2864.2249	2435.4729	3610.2432	2877.3327	1729.9431	2338.5327	3811.0763	2198.396	3402.9754	2686.5974	3307.5677	2834.8759999999997	1790.1557	1920.9486	1312.4024	1115.6164	2317.8925	1505.2014	1600.8408	1789.1048	1108.9328	1956.4379999999999	3142.8103	2981.8712	3143.2907	738.6619999999999	4667.7429	2262.0392	1450.7057	2097.0744	2392.4504	
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.84700000000001	37.3606	19.4611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.6763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6764	
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	399.5523	899.5064	405.4713	624.8176	238.475	1147.276	565.0168	622.2159	696.3349	642.8823	1226.9525	564.6949	632.4733	453.4496	537.2363	772.5333	931.5782	1006.4018	410.6791	444.7308	634.0677	671.6641	748.4471	581.2967	911.4562	1140.2414	749.6346	407.099	363.5288	698.5651	807.7447	830.5039	693.3156	949.9801	228.517	939.7348	494.9395	442.9803	839.8673	1106.5068	1189.1364	413.7155	575.4723	782.9939	375.1804	572.7072	547.639	443.5663	421.2341	945.0965	1042.4307	337.0472	463.7077	433.759	580.1442	279.2091	384.4108	630.7527	507.5937	756.5539	137.0199	653.4561	298.2425	1861.3187	453.4633	589.4014	533.8799	0.0	568.2066	561.3308	194.4119	543.0252	426.8847	756.2544	1233.3047	641.8364	598.674	1038.9065	648.2493	0	302.6918	588.4639	797.0978	592.9878	981.1604	1431.5652	1224.5717	654.3216	342.0626	635.2044	725.942	375.1072	1009.7875	485.5792	772.6078	764.7611	704.5411	346.6071	620.1677	800.2102	929.9801	822.319	1051.6907	688.3896	264.9499	589.8888	1946.3097	1239.5515	1827.4651	1584.8854	1855.5218	2498.3823	1282.4013	1384.4303	971.7047	1381.3082	897.7345	779.145	1103.063	1039.3128	884.0057	599.3422	852.6823	820.6683	729.7626	903.7721	624.3032	1433.2195	620.6389	1185.4538	926.278	617.2179	1760.2942	1125.7349	
ARGSYN-PWY	L-arginine biosynthesis I (via L-ornithine)	9494.7967	10307.5758	8461.0751	10625.7091	6165.7265	15146.5184	7460.2855	8715.2297	10291.5353	11948.4892	14654.5695	10929.4895	13411.8589	7436.1193	7532.9527	10005.3297	10392.7786	14598.3814	12614.3879	7256.7267	9398.5248	11499.3171	8842.328000000001	6882.0002	12363.0777	13213.1315	10385.6915	8173.0559	8866.174	14198.9519	12033.4215	12393.3396	11421.9664	11461.5208	8829.4054	10839.8078	9062.0393	8078.2741	16289.7745	15101.6561	14713.462	11497.6389	9243.5282	12674.8319	6269.8939	9709.4636	10388.4062	7453.471	8159.2213	10282.4873	12016.6845	11064.6014	8773.6193	9791.8544	8400.098	7039.21	8315.0486	11519.0407	8223.7612	10267.3714	16243.6447	12274.0958	6560.3564	19741.8192	7884.4535	9191.2351	9383.3045	0.0	8951.7873	8410.6753	3493.5049	9581.7166	9651.4976	10847.965	16341.2621	9691.1827	9060.4958	15491.9679	12098.2283	0	3726.4302	9477.1094	9508.401	7266.6904	13092.1154	17060.9219	13156.1758	13168.5716	6785.0297	13259.6763	8521.6003	4682.8114	9601.9143	9538.6903	9083.4219	12377.8338	7817.3111	5969.9566	10003.8117	11627.6109	9924.2818	7293.96	10686.8485	12868.8805	9503.7038	10334.2138	8679.4751	7981.5903	28744.0299	11135.2068	9903.5773	11480.3812	8981.2885	13815.1473	11424.0159	13091.284	9203.9352	7574.5789	8778.9463	9993.5499	15148.2116	8277.4958	8976.9479	7774.0432	7852.3871	12034.1157	8303.9456	11010.5106	9999.1685	10897.7116	10947.5601	8736.1478	10481.2649	12389.4116	
