#OTU ID	MPTP_Baseline_115_S118_L001_R1_001	MPTP_Baseline_116_S64_L001_R1_001	MPTP_Baseline_117_S43_L001_R1_001	MPTP_Baseline_118_S29_L001_R1_001	MPTP_Baseline_119_S71_L001_R1_001	MPTP_Baseline_121_S121_L001_R1_001	MPTP_Baseline_165_S30_L001_R1_001	MPTP_Baseline_167_S70_L001_R1_001	MPTP_Baseline_168_S33_L001_R1_001	MPTP_Baseline_169_S112_L001_R1_001	MPTP_Baseline_170_S39_L001_R1_001	MPTP_Baseline_171_S31_L001_R1_001	MPTP_Baseline_172_S34_L001_R1_001	MPTP_Baseline_173_S36_L001_R1_001	MPTP_Baseline_174_S65_L001_R1_001	MPTP_Baseline_175_S120_L001_R1_001	MPTP_Baseline_177_S24_L001_R1_001	MPTP_Baseline_178_S38_L001_R1_001	MPTP_Baseline_179_S35_L001_R1_001	MPTP_Baseline_427_S116_L001_R1_001	MPTP_Baseline_434_S109_L001_R1_001	MPTP_Baseline_435_S22_L001_R1_001	MPTP_Baseline_436_S119_L001_R1_001	MPTP_Baseline_437_S117_L001_R1_001	MPTP_Baseline_465_S67_L001_R1_001	MPTP_Baseline_466_S110_L001_R1_001	MPTP_Baseline_469_S108_L001_R1_001	MPTP_Baseline_473_S56_L001_R1_001	MPTP_Baseline_474_S4_L001_R1_001	MPTP_Baseline_491_S18_L001_R1_001	MPTP_Baseline_494_S61_L001_R1_001	MPTP_Baseline_501_S2_L001_R1_001	MPTP_Baseline_502_S12_L001_R1_001	MPTP_Baseline_503_S17_L001_R1_001	MPTP_Baseline_504_S3_L001_R1_001	MPTP_Baseline_505_S1_L001_R1_001	MPTP_Baseline_507_S15_L001_R1_001	MPTP_Baseline_508_S6_L001_R1_001	MPTP_Baseline_509_S11_L001_R1_001	MPTP_Baseline_510_S20_L001_R1_001	MPTP_Baseline_511_S16_L001_R1_001	MPTP_Baseline_513_S13_L001_R1_001	MPTP_Baseline_514_S8_L001_R1_001	MPTP_Baseline_515_S5_L001_R1_001	MPTP_Baseline_531_S14_L001_R1_001	MPTP_Baseline_550_S63_L001_R1_001	MPTP_Baseline_583_S7_L001_R1_001	MPTP_Baseline_584_S113_L001_R1_001	MPTP_Baseline_585_S62_L001_R1_001	MPTP_Baseline_586_S23_L001_R1_001	MPTP_Baseline_587_S27_L001_R1_001	MPTP_Baseline_590_S25_L001_R1_001	MPTP_Baseline_593_S37_L001_R1_001	MPTP_Baseline_595_S19_L001_R1_001	MPTP_Baseline_596_S9_L001_R1_001	MPTP_Baseline_597_S69_L001_R1_001	MPTP_Baseline_599_S21_L001_R1_001	MPTP_Baseline_606_S32_L001_R1_001	MPTP_Baseline_608_S28_L001_R1_001	MPTP_Baseline_609_S111_L001_R1_001	MPTP_Baseline_611_S10_L001_R1_001	MPTP_Baseline_612_S26_L001_R1_001	MPTP_Baseline_613_S68_L001_R1_001	PFF_Baseline_11_S57_L001_R1_001	PFF_Baseline_12_S48_L001_R1_001	PFF_Baseline_13_S53_L001_R1_001	PFF_Baseline_14_S66_L001_R1_001	PFF_Baseline_15_duplicate_S60_L001_R1_001	PFF_Baseline_15_S123_L001_R1_001	PFF_Baseline_16_S50_L001_R1_001	PFF_Baseline_17_S58_L001_R1_001	PFF_Baseline_18_S115_L001_R1_001	PFF_Baseline_19_S73_L001_R1_001	PFF_Baseline_1921_S54_L001_R1_001	PFF_Baseline_1937_S51_L001_R1_001	PFF_Baseline_1942_S40_L001_R1_001	PFF_Baseline_1943_S55_L001_R1_001	PFF_Baseline_1944_S114_L001_R1_001	PFF_Baseline_1946_S42_L001_R1_001	PFF_Baseline_21_S52_L001_R1_001	PFF_Baseline_25_S44_L001_R1_001	PFF_Baseline_26_S46_L001_R1_001	PFF_Baseline_27_S72_L001_R1_001	PFF_Baseline_28_S59_L001_R1_001	PFF_Baseline_30_S45_L001_R1_001	PFF_Baseline_32_S49_L001_R1_001	PFF_Baseline_35_S122_L001_R1_001	PFF_Baseline_36_S41_L001_R1_001	PFF_Baseline_37_S47_L001_R1_001	Q22_WT_107_S28_L001_R1_001	Q22_WT_108_S21_L001_R1_001	Q22_WT_109_S23_L001_R1_001	Q22_WT_37_S101_L001_R1_001	Q22_WT_405_S124_L001_R1_001	Q22_WT_408_S13_L001_R1_001	Q22_WT_411_S125_L001_R1_001	Q22_WT_517_S27_L001_R1_001	Q22_WT_518_S22_L001_R1_001	Q22_WT_562_S26_L001_R1_001	Q22_WT_564_S19_L001_R1_001	Q22_WT_567_S12_L001_R1_001	Q22_WT_568_S104_L001_R1_001	Q22_WT_569_S16_L001_R1_001	Q22_WT_570_S17_L001_R1_001	Q22_WT_571_S20_L001_R1_001	Q22_WT_573_S18_L001_R1_001	Q22_WT_675_S98_L001_R1_001	Q22_WT_678_S105_L001_R1_001	Q22_WT_681_S87_L001_R1_001	Q22_WT_685_S86_L001_R1_001	Q22_WT_686_S103_L001_R1_001	Q22_WT_688_S99_L001_R1_001	Q22_WT_704_S102_L001_R1_001	Q22_WT_706_S30_L001_R1_001	Q22_WT_708_S85_L001_R1_001	Q22_WT_729_S95_L001_R1_001	Q22_WT_731_S94_L001_R1_001	Q22_WT_732_S92_L001_R1_001	Q22_WT_733_S91_L001_R1_001	Q22_WT_736_S97_L001_R1_001	Q22_WT_739_S29_L001_R1_001	Q22_WT_740_S88_L001_R1_001	Q22_WT_741_S100_L001_R1_001	Q22_WT_743_S93_L001_R1_001	Q22_WT_744_S106_L001_R1_001	Q22_WT_750_S89_L001_R1_001	Q22_WT_751_S96_L001_R1_001	Q22_WT_752_S90_L001_R1_001	Q22_WT_782_S25_L001_R1_001	Q22_WT_783_S31_L001_R1_001	Q22_WT_785_S24_L001_R1_001	Q22_WT_786_S14_L001_R1_001	Q22_WT_787_S15_L001_R1_001	Q22_WT_823_S107_L001_R1_001	taxonomy
EC:1.1.1.1	27992.43	23356.8	26017.8	35345.33	16253.6	31071.72	24992.93	13178.62	18125.58	25574.05	27009.63	19218.52	25597.5	20071.12	16416.5	33410.7	25937.68	27127.55	26116.83	23377.88	31060.4	23543.52	19770.72	33308.3	23514.63	19073.3	20458.6	36936.45	28121.87	37256.13	32130.9	39875.95	52867.5	32638	40154.2	27313.6	24492.62	23870.4	24588.05	21370.5	27511.55	20635.63	28465.18	20008.2	32420.45	13969.2	60431.19	14578.25	31809.25	29047.15	32556.65	16301.37	20265.65	34991.1	26233.35	13358.12	19864.3	22261.28	19036.6	27058.03	21820.58	12604.11	5987.94	42015.88	24852.27	19629.53	17640.68	1	33272.55	19939.97	24826.1	31888.55	26167	24779	35868.22	26843.08	39035.47	42278.7	27632.7	0	11592.11	30191.1	25348.93	27948.1	21869.55	38807.4	27311.57	28324.95	19433.83	38594.3	15237.55	22646.55	12023.43	13782.6	17368.6	31514.4	29939.65	17014.2	16201.4	19282.25	21881.8	41606.97	28381.18	19041.15	11758.75	17117.45	25469	10557.1	57501.95	20668.6	29195.23	26382.6	38352.97	50157.63	34956.18	35766.98	28080.7	19002.83	31289.65	29779.15	38046.55	14214.83	15035.17	15787	27398.56	17742.75	23271.55	18406.75	23135.65	36570.25	23053.45	22362.65	17534.25	18308.66	
EC:1.1.1.100	32151.36	34064.1	27952.6	37753.14	19608.86	45432.69	27197.04	23187.31	27253.75	37118.1	44179.5	33029.47	38452.98	24318.81	22176.34	36858.72	35080.77	45272.53	37457.18	26208.67	32884.46	32093.7	25993.56	30979.6	35033.71	33800.1	29373.88	35156.99	32066.24	46507.76	42049.64	46375.65	50782.36	41815.34	38128.56	35916.02	27430.15	26726.8	44787.21	43292.18	44746.19	28800.44	31321.63	30539.42	30331.49	24269.56	53331.69	19844.09	31284.43	33290.39	38944.21	27087.08	26494.39	37199.36	26964.61	18990.15	24208.26	31631.29	23776.54	34051.88	46983.4	31953	15639.91	58359.31	27553.56	28248.42	24705.59	1	34905.51	25443.78	21752.7	34661.35	28513.73	34674.34	48162.35	30967.43	36968.44	50823.06	37994.42	0	14128.92	34408.22	30876.9	27783.86	36624.01	51591.96	40977.3	38842.47	22078.16	54748.44	27872.19	25016.51	36481.2	30707.86	36398.88	43206.46	34014.39	25002.24	34954.82	37986.91	38421.1	57684.28	42544.61	38933.23	26810.43	32587.65	46125.02	31038.86	89208.81	42274.2	43229.64	50138.95	52478.44	61229.26	41297.09	48061.89	46353.9	29501.66	46722.37	46698.55	55148.67	25908.32	28098.68	30520.14	33986.98	47448.07	36452.69	41064.09	38939.64	45074.07	34700.97	38954.3	38478.82	44419.79	
EC:1.1.1.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:1.1.1.103	287.93	1734.8	386.8	492.33	223.1	1546.47	432.43	508.47	590.83	1172.3	737.87	330.77	806.5	306.37	751	562.7	1057.93	1690.5	753.83	315.63	303	702.8	765.9	335.8	703.1	914.3	353.1	399.2	318.87	1592.63	2480.4	384.7	625.5	939.5	271.7	1554.6	378.87	725.9	1547.3	1346	731.1	208.13	586.43	606.7	314.7	684.3	965.32	372	391	1082.4	1472.4	1670.87	612.4	554.6	282.1	152.87	186.8	988.53	176.6	311.53	5084.04	3096.98	1323.31	1602.63	421.77	1052.53	461.03	0	581.6	310.97	106.5	506.8	301.5	622.5	2137.97	493.73	357.97	981.8	496.7	0	217.29	467.1	446.33	489.3	654.5	1527.9	1797.07	657.7	232.83	1485.7	743.3	350.4	2157.43	1605.6	1161.2	1126.4	248.4	310.8	413.9	1017.8	627	489.77	495.93	1188.4	169.6	578.2	742.4	394	1566.7	671.6	883.03	1329.1	493.67	1845.13	1462.93	2293.43	798.9	427.33	698.8	1926.2	593.8	981.33	1860.17	635	1266.64	693.5	651.3	3011	618.4	431.9	2003.3	689.1	1693	1896.79	
EC:1.1.1.108	0	0	3.25	0	0	0	0	1.25	199.25	0	0	0	0	0.75	4.25	3.5	0	1	0	2	0	0	0	0	0	9.25	0	0	7.25	26.75	0	0	0	0	160.5	0	0	0	0	0	0	0	0	18.5	73.25	33.5	2.75	27.75	0	0	0	0	0	0	0	0	2.25	0	0	0	0	0	0	2.5	0	0	0	0	0	1.75	0	0	0	34.25	27	186	10.25	0	2	0	0	1.5	0	0	1.25	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	4	0	0	0	0	0	0	0	
EC:1.1.1.122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:1.1.1.125	278	660	160.25	276	49	654	156	305.25	582.25	698	927.57	186	291	138.75	250.25	516.5	1124	940	219	173	229	245	313	459	235	555.25	391	84	174.25	551.75	269	129	366	631	375.5	406	233	88	783	651	5042	81	318	197.5	236.25	385.5	107.04	194.75	246	799	789	155	556	205	145	113	60.25	238	173	113	5766.93	1653.21	511.21	895.5	81	107	111	0	339	84.75	51	205	65	715.25	770	362	295.25	265	88	0	58.29	532.5	231	53	200.25	734	1051	173	61	773	193	151	986	142	239	477	76	371	59	512	891	603	918	493	293	692	2224	703	1546	1680	1152	4196	914	359	1348	1449	402	553	610	337	200	257	699	310	490.14	2711	1808	1568	151	1134	599	284	2207	463.29	
EC:1.1.1.130	83.5	237	46	206	42.5	203.5	31.5	124	106.5	383.5	348.07	55.5	155.5	45	74.5	58.5	528	458.5	262	53.5	99	81.5	235.5	139	89	166.5	102	0	113	789.5	224	60.5	196	205	11.5	292	80	176	410	261	157	14	246.5	15	65.5	137	24.29	116	161	260	222.5	28	81.5	22	13.5	15.5	11	200.5	0	52	1922.93	601.21	188.21	557.5	19	95.5	20	0	102	29	6.5	85.5	25	269.5	234.5	54	83	188.5	32.5	0	13.29	110.5	29	50	41	307.5	307.5	50.5	6.5	792	143.5	55	409.5	557.5	335.5	415	19	130.5	34	303	83	246.5	268	661.5	76	197.5	714	214.5	736.5	201	249	1578.5	254	601	454.5	689	416.5	181.5	454	24	140.5	81	310	0	134.64	492	396.5	745	105	45.5	776	318.5	936.5	906.79	
EC:1.1.1.132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	0	
EC:1.1.1.133	14102.13	11683.4	10531.15	14999.81	10744.46	18990.82	14063.81	11779.39	14702.67	13618.65	17031.13	17494.4	17850.48	12225.59	10843.59	14689.42	16464.04	17433.93	17506.85	13534.64	16504.16	15195.76	12154.02	10672.9	16079.05	15518.15	13797.98	15452.19	18014.52	20973.48	15320.04	25106.35	13871.86	18612.34	14767.76	14135.62	14221.68	11439.7	17821.51	16930.68	19672.89	17333.41	16406.4	16078.12	10579.44	11825.06	10854.02	10232.34	9630.93	12248.79	13817.61	15261.11	12384.29	17618.96	13958.21	11338.18	12237.81	14414.66	11842.64	16619.25	29871.81	27597.72	12522.05	20535.78	12750.49	13164.29	13835.66	1	11111.71	11614.16	8080	13693.15	13766.48	14718.59	23696.98	15212.2	14173.82	14798.06	18016.12	0	7678.73	13748.32	15091.27	11841.56	14762.16	23659.86	16707.53	19676.67	12165.33	19906.94	14800.49	9624.11	19254.47	16453.46	16945.28	14008.36	16461.79	11618.74	16315.22	19355.81	16394.5	19708.31	19901.38	19029.13	17775.73	17135.85	17076.22	16403.66	39005.51	19143.8	24767.11	18013.3	18074.67	19092.23	13785.86	13694.06	17996.7	13990.33	17207.47	19260.85	22806.47	14409.49	14514.01	14509.64	13885.34	19015.07	15538.49	16706.09	19038.79	16228.27	16085.47	15718.05	17098.07	18525.5	
