#OTU ID	MPTP_Baseline_115_S118_L001_R1_001	MPTP_Baseline_116_S64_L001_R1_001	MPTP_Baseline_117_S43_L001_R1_001	MPTP_Baseline_118_S29_L001_R1_001	MPTP_Baseline_119_S71_L001_R1_001	MPTP_Baseline_121_S121_L001_R1_001	MPTP_Baseline_165_S30_L001_R1_001	MPTP_Baseline_167_S70_L001_R1_001	MPTP_Baseline_168_S33_L001_R1_001	MPTP_Baseline_169_S112_L001_R1_001	MPTP_Baseline_170_S39_L001_R1_001	MPTP_Baseline_171_S31_L001_R1_001	MPTP_Baseline_172_S34_L001_R1_001	MPTP_Baseline_173_S36_L001_R1_001	MPTP_Baseline_174_S65_L001_R1_001	MPTP_Baseline_175_S120_L001_R1_001	MPTP_Baseline_177_S24_L001_R1_001	MPTP_Baseline_178_S38_L001_R1_001	MPTP_Baseline_179_S35_L001_R1_001	MPTP_Baseline_427_S116_L001_R1_001	MPTP_Baseline_434_S109_L001_R1_001	MPTP_Baseline_435_S22_L001_R1_001	MPTP_Baseline_436_S119_L001_R1_001	MPTP_Baseline_437_S117_L001_R1_001	MPTP_Baseline_465_S67_L001_R1_001	MPTP_Baseline_466_S110_L001_R1_001	MPTP_Baseline_469_S108_L001_R1_001	MPTP_Baseline_473_S56_L001_R1_001	MPTP_Baseline_474_S4_L001_R1_001	MPTP_Baseline_491_S18_L001_R1_001	MPTP_Baseline_494_S61_L001_R1_001	MPTP_Baseline_501_S2_L001_R1_001	MPTP_Baseline_502_S12_L001_R1_001	MPTP_Baseline_503_S17_L001_R1_001	MPTP_Baseline_504_S3_L001_R1_001	MPTP_Baseline_505_S1_L001_R1_001	MPTP_Baseline_507_S15_L001_R1_001	MPTP_Baseline_508_S6_L001_R1_001	MPTP_Baseline_509_S11_L001_R1_001	MPTP_Baseline_510_S20_L001_R1_001	MPTP_Baseline_511_S16_L001_R1_001	MPTP_Baseline_513_S13_L001_R1_001	MPTP_Baseline_514_S8_L001_R1_001	MPTP_Baseline_515_S5_L001_R1_001	MPTP_Baseline_531_S14_L001_R1_001	MPTP_Baseline_550_S63_L001_R1_001	MPTP_Baseline_583_S7_L001_R1_001	MPTP_Baseline_584_S113_L001_R1_001	MPTP_Baseline_585_S62_L001_R1_001	MPTP_Baseline_586_S23_L001_R1_001	MPTP_Baseline_587_S27_L001_R1_001	MPTP_Baseline_590_S25_L001_R1_001	MPTP_Baseline_593_S37_L001_R1_001	MPTP_Baseline_595_S19_L001_R1_001	MPTP_Baseline_596_S9_L001_R1_001	MPTP_Baseline_597_S69_L001_R1_001	MPTP_Baseline_599_S21_L001_R1_001	MPTP_Baseline_606_S32_L001_R1_001	MPTP_Baseline_608_S28_L001_R1_001	MPTP_Baseline_609_S111_L001_R1_001	MPTP_Baseline_611_S10_L001_R1_001	MPTP_Baseline_612_S26_L001_R1_001	MPTP_Baseline_613_S68_L001_R1_001	PFF_Baseline_11_S57_L001_R1_001	PFF_Baseline_12_S48_L001_R1_001	PFF_Baseline_13_S53_L001_R1_001	PFF_Baseline_14_S66_L001_R1_001	PFF_Baseline_15_duplicate_S60_L001_R1_001	PFF_Baseline_15_S123_L001_R1_001	PFF_Baseline_16_S50_L001_R1_001	PFF_Baseline_17_S58_L001_R1_001	PFF_Baseline_18_S115_L001_R1_001	PFF_Baseline_19_S73_L001_R1_001	PFF_Baseline_1921_S54_L001_R1_001	PFF_Baseline_1937_S51_L001_R1_001	PFF_Baseline_1942_S40_L001_R1_001	PFF_Baseline_1943_S55_L001_R1_001	PFF_Baseline_1944_S114_L001_R1_001	PFF_Baseline_1946_S42_L001_R1_001	PFF_Baseline_21_S52_L001_R1_001	PFF_Baseline_25_S44_L001_R1_001	PFF_Baseline_26_S46_L001_R1_001	PFF_Baseline_27_S72_L001_R1_001	PFF_Baseline_28_S59_L001_R1_001	PFF_Baseline_30_S45_L001_R1_001	PFF_Baseline_32_S49_L001_R1_001	PFF_Baseline_35_S122_L001_R1_001	PFF_Baseline_36_S41_L001_R1_001	PFF_Baseline_37_S47_L001_R1_001	Q22_WT_107_S28_L001_R1_001	Q22_WT_108_S21_L001_R1_001	Q22_WT_109_S23_L001_R1_001	Q22_WT_37_S101_L001_R1_001	Q22_WT_405_S124_L001_R1_001	Q22_WT_408_S13_L001_R1_001	Q22_WT_411_S125_L001_R1_001	Q22_WT_517_S27_L001_R1_001	Q22_WT_518_S22_L001_R1_001	Q22_WT_562_S26_L001_R1_001	Q22_WT_564_S19_L001_R1_001	Q22_WT_567_S12_L001_R1_001	Q22_WT_568_S104_L001_R1_001	Q22_WT_569_S16_L001_R1_001	Q22_WT_570_S17_L001_R1_001	Q22_WT_571_S20_L001_R1_001	Q22_WT_573_S18_L001_R1_001	Q22_WT_675_S98_L001_R1_001	Q22_WT_678_S105_L001_R1_001	Q22_WT_681_S87_L001_R1_001	Q22_WT_685_S86_L001_R1_001	Q22_WT_686_S103_L001_R1_001	Q22_WT_688_S99_L001_R1_001	Q22_WT_704_S102_L001_R1_001	Q22_WT_706_S30_L001_R1_001	Q22_WT_708_S85_L001_R1_001	Q22_WT_729_S95_L001_R1_001	Q22_WT_731_S94_L001_R1_001	Q22_WT_732_S92_L001_R1_001	Q22_WT_733_S91_L001_R1_001	Q22_WT_736_S97_L001_R1_001	Q22_WT_739_S29_L001_R1_001	Q22_WT_740_S88_L001_R1_001	Q22_WT_741_S100_L001_R1_001	Q22_WT_743_S93_L001_R1_001	Q22_WT_744_S106_L001_R1_001	Q22_WT_750_S89_L001_R1_001	Q22_WT_751_S96_L001_R1_001	Q22_WT_752_S90_L001_R1_001	Q22_WT_782_S25_L001_R1_001	Q22_WT_783_S31_L001_R1_001	Q22_WT_785_S24_L001_R1_001	Q22_WT_786_S14_L001_R1_001	Q22_WT_787_S15_L001_R1_001	Q22_WT_823_S107_L001_R1_001	taxonomy
K00001	10400.93	8083.3	15902.05	15519.83	9008.1	13791.72	12236.43	6404.97	9523.83	9844.05	11659.05	9212.02	11419	12729.87	7815.25	17242.2	12115.68	8879.25	9907.83	11725.38	14618	11743.3	8025.4	21547.8	9982.85	8800.05	12602.1	19745.45	15244.62	15990.88	12420.9	10903.45	25883.5	10007	24290.7	9917.6	14014.62	15203.4	9653.05	7692.5	10297.35	7942.63	13367.68	12064.2	18706.2	6716.3	38661.28	9292.5	20008.25	16919.65	17395.65	9483.37	9121.65	10572.6	15399.85	5460.62	9058.55	9430.78	9606.1	8925.03	14337.61	10284.02	4394.35	20957.88	13303.77	8032.53	11271.28	1	20301.85	11663.22	14148.5	15385.05	13060.5	11287.25	17755.72	10108.08	21015.22	23581.8	12784.7	0	5923.75	16605.1	10711.43	16395.8	10477	13951.9	11496.57	10163.95	10496.33	21883.2	9082.55	10531.15	7354.43	6082.1	8762.7	15769.9	17085.65	10449.8	8574.9	10849.55	12671	27017.77	16799.18	6649.65	7316.35	10158.45	14799.4	5381	29571.45	11824.1	14057.03	12852.1	20731.67	26576.63	21515.18	17773.68	17061.9	10449.83	17779.55	16209.45	22314.05	7163.83	4566.67	8571.5	13989	5769.25	13685.05	8783.75	14623.65	20151.65	10464.05	11151.35	8502.25	6086.5	
K00003	10540.25	12536.75	10077	13099.49	5104.33	16265.84	8523.67	7141.83	10083	12566.5	13755.66	8613.34	12210.41	7311	8016	13233.24	10873.41	14685.84	12378.92	6384.83	10271.08	11248.88	8240.78	11229.33	12753.55	10465.5	8218.42	11234.25	7940.42	14827.58	14218.5	17087.83	19816.01	14426.67	12482.5	13050.08	8995.83	8819.25	15258.01	14227.92	14000.75	10458.75	11926.59	9033.09	9972.92	7519.33	22167.17	5849.75	11817.09	11726.5	14034.83	8050.34	8937.34	14838.58	10052.83	6620.17	7361.25	10557.82	7079.67	12586.91	8378.26	8091.67	4744	20820.9	11022.01	9390.34	7570.74	0	12707.5	7465.51	6822	11663.75	10079.66	10988.5	16025.83	9909.41	15298.75	19518.16	11306.59	0	2862.41	9394.26	7783.33	9125.5	11689.33	17310.5	13780.25	12071.91	7303	16252.58	6675.5	6108.08	6871.08	7891.58	8827.59	14818.66	9622.92	6168.17	8214.59	8973.83	9347.83	14245.42	10857.58	11016.67	6087.17	8002.08	10310.34	5058.33	27696.66	9255	12026.67	12168.58	13565.84	19548.58	14270.4	16784	11187.5	7252.33	12006.58	11891.17	16067.08	6515.08	8835.92	6875.24	10090.59	11714.41	9096.5	11680.67	8712.5	14554.41	11831.91	8972.83	9513.33	11750.5	
K00004	8	0	0	7	0	15	13	7	36	4	3	29	10	8	0	31	15	0	8	6	17	6	10	31	15	3	26	12	17	0	13	21	27	42	0	34	9	0	0	0	2407	13	0	5	8	0	21	0	14	56	0	3	10	17	24	12	46	13	7	13	34	11	14	27	0	0	12	0	0	0	0	0	0	9	0	0	20	23	0	0	0	0	16	7	8	0	13	3	5	16	18	0	399	18	5	0	32	14	18	9	404	17	111	103	120	259	285	124	51	516	138	254.5	409	106	597	60	135	92	49	76	17	30	33	84	237	1327	846	509	0	567	188	0	211	31	
K00005	1962.17	4071	1856	2034.66	926.33	4508.17	1461.34	2276.66	2056.67	3842	2837.23	2561.67	3405.66	1193.83	2399.5	2624.99	3069.33	5773.34	2897.84	1237	1648.58	3126.63	2760.28	1335.33	4781.55	3794	2369.17	1558	2186	4203	4113	1307.33	2182.51	2701.17	1605	3210.33	1752.66	1349.5	5728.51	6233.67	5717.5	1112.67	2023.01	2793.84	1294.67	2304.83	2245.13	1165	1871.34	2008	3113.83	1814.67	2174.84	1178.33	1121.33	800.5	1100	2852.49	1379.67	1215.33	6035.68	1096.96	336.46	6950.32	2021.84	2759.51	1606.16	0	2184	2199.84	558	2326.5	1223.16	3301	4200.66	1513.33	1762.83	3664.16	3144.34	0	671.95	2325.01	1729	1275.5	3588.83	4366	5145.83	2328.66	1227.67	3481.83	1910	1049.33	2280	2583.83	2891.84	3278.66	1282.67	1207.17	2027.84	2484.33	2794.33	1768	2358	2453.17	763.67	1791.83	2519.34	1734.83	7355.66	3264	2736.84	3971.33	2577.67	3945	2152.82	4332.17	1570	948.5	1723.33	1780.67	3473.83	1058	1709.5	2039.99	1218.48	4723.16	1971	4044.67	2076	2140.66	1392.16	2382.33	3292.83	4241.29	
K00008	4508.1	15806.3	5034.8	5835.49	3106.43	12839.14	4807.77	8202.63	7867	13093.8	12041.96	8432.44	10018.16	3685.2	8118.5	8751.19	11044.26	16924.84	9672.67	3277.63	3606.83	7761.31	7273.06	3599.63	8271.77	10220.3	5404.77	3791.2	4901.37	15750.13	16427.4	5880.03	6277.01	9404.67	5241.2	10693.93	4889.53	6534.4	18116.81	17745.67	15105.6	2657.8	6842.44	7218.04	3947.37	6875.13	5663.37	4412.5	4129.34	6572.9	9465.73	7550.54	6339.74	4052.43	3562.43	2441.37	2222.8	9809.02	2829.77	4348.86	22439.11	8898.77	4784.1	15138.95	4839.11	6669.54	4212.19	0	5655.1	4344.31	1289	5636.3	3494.16	7960	18367.63	4776.06	5847.3	10875.96	6659.54	0	1929.66	4930.11	6005.83	3841.3	8795.33	13893.9	14726.4	7333.86	3096.5	11631.03	7002.8	3461.73	7549.93	11556.43	9067.04	11277.56	4179.07	4172.47	7588.24	11147.63	7973.33	5056.27	6415.93	12241.57	3061.27	7515.53	7905.74	5546.83	21361.36	8489.1	6883.87	12953.43	6316.84	9754.13	12165.25	10996.1	8735.4	3455.33	6434.63	8209.37	10408.63	5485.33	7169.17	4855.49	5090.34	15570.16	7929.3	12655.67	5758.4	5893.06	9131.46	5919.43	10642.33	12808	
K00009	3849	2958	5022.75	6213	2160	2850	2017	640.65	2294.25	4005	3298.37	1132	1764	2581.75	717.25	6394.5	2670	1950.8	1288	3033	4939.4	1728	1823.6	7036	909	729.25	2339	6465	2527.25	2796.75	5016	2268	11688	3177	8981.5	2656	2562	4060	1659	905	1671.2	867.5	1302	1459.5	7149.25	700.9	16952.04	1596.75	7626	5316	5629	1329	3171	2907	4053	1582	3321.25	1582	2902	2333	2541.43	672.21	235.71	6941.5	2926	931	2080.4	0	7174.2	2792.75	5254.6	5328	3020	2460.25	3622	2872	6925.25	8993.4	2538	0	1768.49	5248.5	4613	4472.8	2570.05	2182	2731	2055	1621	8017.6	1502	3738.4	165	192	1808.4	6046	3968	2988.4	1581	1420.2	3546.8	11144.2	4282	566	396.4	1795	5440.6	382.6	6496	2755	673.2	4664	8061.8	10534	7543	7822.8	6054.8	2600	6396.6	4976.2	6544	351	239	1601	4619.14	509	3791	1952	3119	7251.6	2462.4	3496.8	1645	1294.29	
K00010	385.1	810.8	347.05	549	392.1	840.3	320.1	604.8	892.75	677.3	1550.55	1451.1	418.5	366.95	500.75	761.2	1006.6	843	605	345.3	484	412.3	770.9	360.8	355.6	576.55	416.6	441.2	709.45	1315.05	454.4	1743.2	714	962.25	1333.2	496.6	640.2	558.4	1186.8	735	527.6	149.8	574.1	488.95	424.95	631.3	510.95	612.25	465	305.4	587.9	741.45	428.65	407.85	836.85	239.45	268.55	668.45	246.6	579.45	3864.35	3295.35	967.85	1293.55	341.6	440.7	928.2	0	395.1	576.05	170.5	405.3	487	382.75	1203.3	741.5	614.05	705.3	536.7	0	203	618.6	995.6	482.8	608.25	1079.15	1031.9	823.7	516.5	1195.2	906.3	310.4	839.1	669.1	811.7	368.4	885.4	814.3	690.4	1077.8	710.5	557.1	864.6	1192.9	655.6	941.7	397.4	546.5	1072.7	593.6	603.2	513.1	625	1267.8	1094.1	289.6	1117.9	278.5	562.8	591.2	1185.3	381	403.25	240	689.5	867	639.3	883	706.4	482.9	1159.8	500.1	792	1081.5	
K00012	15738.02	14510.93	18480.85	21131.15	10946.53	20000.68	11984.54	11690.35	12620.5	17044.35	20270.49	17667.3	17255.99	15224.39	9315.93	20557.9	16901.78	16363.26	15703.01	13973.67	16780.5	15006.95	10970.8	22734.44	13272.94	14953.85	17325.71	20780.99	16830.32	19619.18	18178.64	27704.66	32186.18	20431.92	27029.39	15855.69	15399.83	18108.8	18245.2	16211.51	14266.96	12534.61	12192.45	16841.83	20739.9	11667.6	43518.93	12364.51	23032.42	20651.4	22305.05	14651.32	14129.96	20933.11	17092.53	7910.73	13605.67	13838.89	13594.37	20740.8	36224.89	20461.08	9090.41	30918.24	13966.05	10980.41	15020.13	1	23871.44	15147.18	14852	19464.68	16889.99	15521.59	24839.86	16465.2	21133.36	30846.27	17798.25	0	8168.86	20771.54	17731.51	16802.42	18474.5	21773.54	18883.47	18431.31	11262.32	33683.08	18341.53	12718.88	19871.37	15319.7	19222.74	23736.14	19161.55	15700.77	17922.98	20449.68	23684.01	41500.21	24896.61	18983.56	15450.46	18668.49	27326.48	16104	45197.32	22366.37	17504.9	25848.21	29070.66	37956.93	27186.45	26530.29	28547.3	17678.83	27844	26426.81	33353.17	13272.82	12457.43	15491.98	19634.97	16103.41	19972.03	19693.75	24301.06	26931.38	18788.68	20215.12	19154.24	19280.96	
K00013	9144.18	9954.05	9337.05	10072.32	8308.43	16036.72	9001.27	10392.88	11105.5	11747.55	14307.86	13575.86	14645.24	10626.03	8770.92	10683.61	11951.26	14823.09	12925.59	10255.21	10824.83	12872.23	9646.56	9046.3	12961.85	15546.55	13257.69	10377.87	13256.87	15730.13	11537.07	9994.95	7860.18	10198.92	11034.03	9848.51	10929.45	10283.65	16767.23	16571.59	16474.27	11851.22	10428.94	15588.21	7872.62	11340.13	9860.24	9495.92	8683.84	10930.82	12484.48	13224.29	8929.07	7607.43	9430.93	7138.2	8678.63	12038.02	9079.27	9235.69	17379.54	14773.98	7520.81	19155.03	8917.78	10396.71	11603.02	1	10011.68	10446.39	5639	10227.8	9513.99	11939.92	19563.05	9413.89	8817.47	14547.13	13980.96	0	6153.28	11366.36	10876.5	8725.63	14440.83	17000.98	14666.65	13926.86	8469.83	12933.62	11148.72	5267.23	12172.85	11336.18	10348.29	11584.23	9416.07	7020.47	11440.66	13748.88	11311	8726.69	12149.93	12960.99	12101.69	12202.7	9039.41	9763.83	31168.28	12752.6	11327.87	10922.1	8097.67	11966.38	12508.92	10610.52	9761.4	7990.83	8677.46	10473.95	16682.96	9684.91	9085.34	8859.07	7339.56	13989.66	10141.22	11908.42	13392.82	10209.06	10171.46	9172.85	12049.91	12716.79	
K00014	13535.18	14379.55	11513.55	14426.32	9744.43	21789.22	11311.77	13328.28	13704	17549.55	19086.16	19125.86	21153.24	12360.53	11096.42	14147.11	15234.26	21184.39	18600.59	12055.21	12572.98	16912.85	12171.28	10533.3	18629.23	20172.05	16705.19	12059.37	16283.87	20179.13	15033.07	22458.45	13877.18	18783.42	12949.53	15249.51	12923.45	11928.65	23457.73	23199.09	21923.97	15454.72	13111.94	18833.21	9677.12	14151.53	12551.24	11071.92	10887.84	13591.82	15877.98	15121.29	11995.57	17192.93	10606.43	9058.7	11121.13	15250.52	11691.77	16929.69	17629.54	15260.98	7649.81	26829.03	11327.78	13283.71	13362.42	1	12497.88	13109.89	6495.1	13676.8	13285.99	17121.92	24312.05	14943.89	11412.97	18869.53	19640.46	0	6938.48	14058.36	14125.5	10189.93	19623.63	24321.98	19949.15	19920.86	9979.83	21908.72	15318.72	8114.63	19807.35	16877.18	18550.69	18035.73	13639.07	11078.37	18530.16	20604.58	17370.3	20029.39	19897.93	21158.99	16242.09	17725.2	18523.01	17738.43	47380.28	20783.1	19544.57	20639.6	17601.97	18922.38	15691.42	17245.82	18866.7	14274.33	18350.56	18316.65	26373.96	14446.91	14107.84	15419.57	11986.06	23507.16	16123.22	18379.42	20970.82	15365.16	16250.86	16948.65	18844.41	22629.29	
